2024-02-14 18:23:12,983: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-14 18:23:16,450: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-02-14 18:23:16,452: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-14 18:23:16,454: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-02-14 18:23:16,454: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-14 18:23:16,457: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 18:23:16[0m
2024-02-14 18:23:16,458: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 18:23:16,485: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 18:23:25,408: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 18:23:25[0m
2024-02-14 18:23:25,408: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-14 18:23:25,408: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-02-14 18:23:25,408: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-02-14 18:23:25,408: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 18:23:25[0m
2024-02-14 18:23:25,408: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 18:23:25,408: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 18:23:30,017: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 18:23:30[0m
2024-02-14 18:23:30,017: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-14 18:23:30,017: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-02-14 18:23:30,017: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-02-14 18:23:30,033: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-14 18:23:30,033: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-02-14 18:23:30,033: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-02-14 18:23:30,033: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-14 18:23:30,033: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-02-14 18:23:30,045: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-14 18:23:30,045: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-02-14 18:23:30,045: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-14 18:23:30,049: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 18:23:30[0m
2024-02-14 18:23:30,049: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 18:23:30,072: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 18:23:35,740: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 18:23:35[0m
2024-02-14 18:23:35,740: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-14 18:23:35,740: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-02-14 18:23:35,740: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-02-14 18:23:35,740: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 18:23:35[0m
2024-02-14 18:23:35,740: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 18:23:35,740: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 18:23:41,431: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 18:23:41[0m
2024-02-14 18:23:41,431: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-14 18:23:41,431: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-02-14 18:23:41,431: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-02-14 18:23:41,431: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 18:23:41[0m
2024-02-14 18:23:41,431: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 18:23:41,449: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 18:23:46,025: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 18:23:46[0m
2024-02-14 18:23:46,025: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-14 18:23:46,040: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-02-14 18:23:46,040: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-02-14 18:23:46,040: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 18:23:46[0m
2024-02-14 18:23:46,040: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 18:23:46,040: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 18:23:50,798: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 18:23:50[0m
2024-02-14 18:23:50,800: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-14 18:23:50,803: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
2024-02-14 18:23:50,803: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-02-14 18:23:50,805: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 18:23:50[0m
