2024-02-14 13:04:38,253: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-14 13:04:40,265: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-14 13:04:40,266: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-14 13:04:40,268: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-14 13:04:40,268: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-14 13:04:40,270: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 13:04:40[0m
2024-02-14 13:04:40,270: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,279: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,281: root: INFO: [32mNew market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.[0m
2024-02-14 13:04:40,285: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 13:04:40[0m
2024-02-14 13:04:40,285: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 13:04:40,286: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,287: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,287: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-14 13:04:40,287: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-14 13:04:40,288: root: INFO: [32mFilled Transaction: buy 106.0 of SPY at 469.48999023 USD per share[0m
2024-02-14 13:04:40,288: root: INFO: market order of | 106.0 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-02-14 13:04:40,297: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-14 13:04:40,302: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-14 13:04:40,302: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-14 13:04:40,304: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-14 13:04:40,305: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 13:04:40,305: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,306: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,306: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 13:04:40,306: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,308: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,310: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 13:04:40,310: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,312: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,313: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 13:04:40,313: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,314: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,316: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-14 13:04:40,317: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 13:04:40,317: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,318: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,319: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 13:04:40,319: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,320: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,321: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-14 13:04:40,321: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-14 13:04:40,321: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 13:04:40,321: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,322: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,323: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 13:04:40,323: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,324: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,326: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-02-14 13:04:40,327: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,329: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,331: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-14 13:04:40,331: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 13:04:40,331: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,332: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,333: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 13:04:40,333: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,334: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,336: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-02-14 13:04:40,336: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-14 13:04:40,339: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 13:04:40[0m
2024-02-14 13:04:40,339: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,341: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,342: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 13:04:40[0m
2024-02-14 13:04:40,343: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 13:04:40,343: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,344: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,345: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 13:04:40,345: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,347: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,349: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-14 13:04:40,351: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-02-14 13:04:40,351: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-02-14 13:04:40,353: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 13:04:40[0m
2024-02-14 13:04:40,353: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,355: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,356: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 13:04:40[0m
2024-02-14 13:04:40,357: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 13:04:40,357: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,358: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:04:40,358: root: INFO: Getting historical prices for SPY, 1 bars, 
