2024-02-14 13:51:42,462: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-14 13:51:44,392: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-14 13:51:44,393: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-14 13:51:44,395: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-14 13:51:44,395: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-14 13:51:44,397: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 13:51:44[0m
2024-02-14 13:51:44,397: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:51:44,408: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:51:50,336: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 13:51:50[0m
2024-02-14 13:51:50,338: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-14 13:51:50,340: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-14 13:51:50,341: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-14 13:51:50,343: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-14 13:51:50,345: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-14 13:51:50,349: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-14 13:51:50,349: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-14 13:51:50,351: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-02-14 13:51:50,353: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-14 13:51:50,356: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-02-14 13:51:50,356: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-14 13:51:50,359: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 13:51:50[0m
2024-02-14 13:51:50,359: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:51:50,361: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:51:52,840: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 13:51:52[0m
2024-02-14 13:51:52,841: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-14 13:51:52,843: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-02-14 13:51:52,843: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-02-14 13:51:52,844: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 13:51:52[0m
2024-02-14 13:51:52,845: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:51:52,846: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:51:55,481: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 13:51:55[0m
2024-02-14 13:51:55,483: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-14 13:51:55,485: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-02-14 13:51:55,486: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-02-14 13:51:55,488: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 13:51:55[0m
2024-02-14 13:51:55,488: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:51:55,492: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:51:59,201: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 13:51:59[0m
2024-02-14 13:51:59,203: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-14 13:51:59,205: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-02-14 13:51:59,206: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-02-14 13:51:59,207: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 13:51:59[0m
2024-02-14 13:51:59,207: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:51:59,210: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:52:02,993: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 13:52:02[0m
2024-02-14 13:52:02,996: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-14 13:52:02,999: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-02-14 13:52:02,999: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-02-14 13:52:03,001: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 13:52:02[0m
2024-02-14 13:52:03,001: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:52:03,004: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:52:06,927: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 13:52:06[0m
2024-02-14 13:52:06,928: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-14 13:52:06,930: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-02-14 13:52:06,930: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-02-14 13:52:06,932: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-14 13:52:06,937: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-02-14 13:52:06,941: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-02-14 13:52:06,941: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-14 13:52:06,943: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-02-14 13:52:06,945: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-14 13:52:06,947: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-02-14 13:52:06,948: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-14 13:52:06,951: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 13:52:06[0m
2024-02-14 13:52:06,951: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:52:06,955: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:52:07,358: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 13:52:07[0m
2024-02-14 13:52:07,360: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-14 13:52:07,362: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-02-14 13:52:07,363: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-02-14 13:52:07,364: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 13:52:07[0m
2024-02-14 13:52:07,364: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:52:07,368: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:52:10,565: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 13:52:10[0m
2024-02-14 13:52:10,566: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-14 13:52:10,568: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-02-14 13:52:10,568: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-02-14 13:52:10,569: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 13:52:10[0m
2024-02-14 13:52:10,570: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:52:10,573: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:52:13,246: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 13:52:13[0m
2024-02-14 13:52:13,248: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-14 13:52:13,250: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-02-14 13:52:13,250: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-02-14 13:52:13,251: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 13:52:13[0m
2024-02-14 13:52:13,252: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:52:13,254: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 13:52:15,840: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-14 13:52:15[0m
2024-02-14 13:52:15,841: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-14 13:52:15,843: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-02-14 13:52:15,844: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-02-14 13:52:15,845: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-14 13:52:15,849: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-02-14 13:52:15,851: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-02-14 13:52:15,852: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-14 13:52:15,853: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-02-14 13:52:15,854: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-14 13:52:15,856: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-02-14 13:52:15,856: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-14 13:52:15,858: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-02-14 13:52:15,859: root: INFO: MLTrader : Executing the before_market_closes lifecycle method
2024-02-14 13:52:15,861: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-02-14 13:52:15,861: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-14 13:52:15,861: root: INFO: MLTrader : Executing the on_strategy_end lifecycle method
2024-02-14 13:52:16,255: root: INFO: Backtesting finished
2024-02-14 13:52:16,267: root: INFO: There were no trades in this backtest.
2024-02-14 13:52:16,432: root: ERROR: Not enough data to create a tearsheet, at least 2 days of data are required. Skipping
2024-02-14 13:52:16,433: backtest_stats: INFO: Backtest took 0:00:33.973966 for a speed of 0.000
